id;price;name
Д4720;3230;Монитор 18,5 LCD Acer V196HQLAB 1366x768, 5 мс, LED, 200 кд/м2, 100M:1, BK/BK
Д1715;3280;Монитор 18,5 LCD Philips 196V4LSB2/01 LED DVI TN (LED) 1366x768 0,300mm 5ms 16,7m 200cd/m2 1
Д5539;2600;Корпус Cooler Master Centurion 534+ Black/Black (5x5.25, 5(1)x3.5, 2xUSB, 2xAudio, 1x(120x120), w/
Г6926;3640;Корпус Cooler Master CM 690 II Basic Black/Black без Б/П MidiTower ATX
90152;800;Блок питания для корпуса ATX 400w, P4
71852;1070;Блок питания для корпуса ATX 400w, P4 FSP, Powerman, Thermaltake
Г0916;32990;Платформа серверная ASUS TS500-E6-PS4 DUALSocket1366/for Xeon55xx/12 slot DDR3/VGA/PCIE/2+1GLAN
00395;262;Дисковод 3.5  Mitsumi, Samsung, Teac, NEC, Alps, Panasonic (белый)
92708;183;Считыватель карт памяти внутр. 3.5 /Белый/ 18-27 in 1  (CRIP18-W)(CRIP200W)
Г6190;2820;Кресло СН-312 (Эквадор ) Т-08 черный
Г0137;3190;Кресло Эфир (С-30) Т-06 (07) серый (5600)
Д6880;275;Гарнитура Crown CMH-942 (orange)
Д6881;259;Гарнитура Crown CMH-943 (pink)
Д1111;249;Наушники Headphones CANYON CNL-HP01 Graffiti (20Hz-20kHz, Cable, 1.5m) Graffiti, Ret.
Д1124;838;Наушники Headphones CANYON CNL-HP03 Rising Sun (20Hz-20kHz, Cable, 1.8m) White(ZVCNLHP03J)
95811;5100;ИБП Ippon Smart Winner 750 Лин-Интер.ИБП ,гориз/вертик располож, расширяемый доп. батареями
В6219;1100;ИБП Ippon Стабилизатор напряжения AVR-1000 1000VA
Г2410;553;Зарядное устройство GP Recyko AR02-BC2 + 2bat.x850mAh AAA
Д7392;530;
Д6234;4690;Смартфон ChangHong W21 белый GSM,3G,Android 4.1, вес 165 г,63x124x10 мм,4,480x800,Bluetooth,Wi-Fi,G
Д5933;4690;Смартфон ChangHong W21 черный GSM,3G,Android 4.1, вес 165 г,63x124x10 мм,4,480x800,Bluetooth,Wi-Fi,
Д2818;1370;Чехол Tech21 для Samsung Galaxy Note II, книжка, (Impact Snap with Cover), спецзащита от падений D3O
Д2815;1070;Чехол Tech21 для Samsung Galaxy SIII, задняя панель, (Impact Snap), спецзащита от падений D3O, чёрны
Д2778;6690;Принтер OKI B401DN A4, печать светодиодная черно-белая, двусторонняя, 29 стр/мин ч/б, 2400x600 dpi,
Г3115;5590;Принтер OKI C110 (44173603) A4, цветной,1200 x 600 dpi x 1 bit (макс), ч/б:20 стр/мин, цвете:5 стр/м
Б6748;830;Колонки Genius SP-S350 2.0, черные 10Вт RMS/350Вт PMPO, пластик, 70 дБ, стерео, Разъем для наушн
Г6035;220;Колонки Genius SP-U110 2.0 1W RMS, USB, black
Д6948;50;Коврик для мышки Hama H-54737 Holiday 6 расцветок
Д6949;60;Коврик для мышки Hama H-54751 для лазерной мыши полипропилен синий
Д7346;555;Мышь ASUS UX300 WIRED Laser USB Black  1600 dpi 90-XB2P00MU00000
В8907;173;Мышь CBR CM150 USB Brown, 1200 Dpi, RTL
В9789;3616;Электронная книга PRESTIGIO PER3362B(6 800x600 E-Ink, Text/Audio/Image, micro USB/Разъем для гарнит
Д4426;1880;Электронная книга PRESTIGIO PER3378B (7,800*480 TFT) black
Д6193;100;Пленка защитная PC PET SG-01 (5шт)
Д3429;407;Чехол  5 PortDesigns PORT CASE KOBE CASE BLACK FOR IPHONE PRT-201220
В6311;1370;Адаптер-З/у Energenie EG-MC-001 220В для ноутбуков и USB устройств120Вт+USB с переходниками.
В6312;1210;Адаптер-З/у Energenie EG-MC-002 12вольт+110-220В для ноутбуков и USB 90Вт с индикатором напряжения
Д0856;890;Сумка 13.3 Canyon Messenger белый/серый/красный SBCNLNB08J
Б6468;750;Сумка 14-15 Dicota Lady Style, полиэстер, черный(380 x 325 x 100  мм), (D-N15948P)(женская)
Д4555;590;Подставка для ноутбука Cooler Master NotePal D1 (15,Al+Plastic,2(70x70x10), 17-21dBA, 2xUSB, Black,
Д7756;1520;Подставка для ноутбука Cooler Master NotePal Ergo Stand (9-17, 1x(140x140x15),15dBA,4USB,Black,10pc
Д7609;31590;Ноутбук Acer 15.6 E1-572G-74506G50Mnii Core i7-4500U/6Gb/500Gb/DVDRW/HD8670 1Gb/HD/1366x768/Win 8 S
Д6913;33190;Ноутбук Acer 15.6 E1-572G-74508G1TMnkk  i7-4500U, 8GB, 1TB, AMD Radeon™ HD 8750M 2G, DVD Multi DL,
Д2641;24500;Планшет Apple iPad4 with Retina display with Wi-Fi 64GB - Black
Д2200;3250;Планшет Archos ARNOVA 7H G3 4GB 3G READY Boxchip A13/RAM512Mb/ROM4Gb/7 800*480/WiFi/And4.0/white
Д4522;319;Держатель Interstep SH-10 автомобильный
Г6045;4490;Видеорегистратор Neoline Mobile-i Full HD 1920x1080,ЖК 2.40,угол обзора 120°,микрофон,HDMI,microSD
Д6474;5890;Видеорегистратор Neoline Optimex A7 1920x1080 при 30 к/c, Угол обзора 125° Micro SDHC
Д6962;2790;Навигатор PRESTIGIO GeoVision 5000 (5,480x272,4GB,128MB RAM,MT3351C ARM-11 CORE) with preinstalled
В9167;192;Мышь Genius NetScroll 130 (PS/2), 800dpi, 3 кнопки,black
В1008;329;Мышь Genius NetScroll 220 PS/2 800/1600dpi 3 кнопки черн
Г3977;658;Мышь беспроводная CBR CM450 USB черная
Д0646;589;Клавиатура CBR  KB-1002D, USB 107 кл. гибкая, резин. purple/white
Б6754;329;Клавиатура Genius SlimStar 110,  PS/2, Black
Д7180;435;Клавиатура Logitech Classic K100 PS/2 Black Retail (920-003200)
В9126;655;Набор ASUS U2000 проводной клавиатура + мышь оптическая 1000dpi USB Black
Д7072;3190;Монитор 18.5 LCD AOC E950Swn Black TN LED 5ms 16:9 50M:1 200cd
Д5138;3890;Монитор 18.5 LCD Asus VS197DE Black TN LED 5ms 16:9 50M:1 250cd
Д4313;1780;Корпус Cooler Master Elite 241, Black/Black, Blue led front panel, 2xUSB2.0, w/o PSU, ATX  RC-241-KK
Д2459;1880;Корпус Cooler Master Elite 310 Black/Silver (4x5.25, 6+1x3.5, 2xUSB, 2xAudio, 1x(120x120), w/o PS,
А4806;1110;Блок питания для корпуса ATX 450w, P4
95463;1280;Блок питания для корпуса ATX 450w, P4  FSP, Powerman, ACBEL
92251;407;Дисковод 3.5  Mitsumi, Samsung, Teac, NEC, Alps, Panasonic (серебро)
92707;165;Считыватель карт памяти внутр.3.5 /Черный/ 18-27  in 1  (CRIP18-B) (CRIP200B)
Г5034;192;Считыватель карт памяти USB 2.0  Konoos UK-16, 5 разъемов для карт памяти (SD/MiniSD/MMC/SDHC/MS/XD/
Д3834;708;Привод DVD+/-RW Lite-On DS-8A9SH-15-C slim bl
Д2101;1280;Привод DVD+/-RW 3Q 3QODD-T103-TB (ext, slim, RTL)
В1863;4160;Стереоочки NVIDIA GEFORCE 3D VISION
Г7568;2490;Жесткий диск внешний 2,5 1000GB 3Q USB2.0  SATA 5400rpm 5X speed, цвет.в.ассорт
Г0138;3190;Кресло Эфир (С-30) Т-08 черный (5600)
Д1245;400;Крестовина РР580 (Т.П.А.)для операторского кресла
Д7690;275;Гарнитура Crown CMH-943 (silver)
Г6971;806;Гарнитура Crown CMH-947 (black)
Д7001;360;Наушники JVC Gumy HA-F150-B-E вкладыши черный
Д7002;360;Наушники JVC Gumy HA-F150-P-E вкладыши розовый
В6220;1790;ИБП Ippon Стабилизатор напряжения AVR-2000, 2000VA
Д7393;890;
Д7349;795;Зарядное устройство Samsung 1012, Ultra Power 3 in 1, Smart Charger
Д7352;333;Зарядное устройство Трофи TR-803 LCD скоростное+2 HR3 800mAh
Д6501;5960;Смартфон Gigabyte GSmart Aku A1  Quad Core 1.2GHz Mediatek MT6589, Dual SIM, 4.5 LCD, 854x480, 4GB/
Д4728;8480;Смартфон GIGABYTE GSmart Maya M1 GSM, 3G, смартфон, Android 4.1, вес 150 г, ШхВхТ 67x136x9.7 мм, экр
Г7847;2690;Принтер Xerox Phaser 3010 A4, моно, 20 стр/мин ч/б, 1200x1200 dpi, 8сек первый лист, подача: 150 лис
Г6388;3872;Принтер Xerox Phaser 3160N,A4, 1200x600 dpi, 18 стр/мин (ч/б А4), 8mb, USB
Г6033;385;Колонки Genius SP-U150 2.0 4W RMS, USB, black
Г6034;445;Колонки Genius SP-U150X 2.0 4W RMS, USB, black
Д7676;190;Коврик для мышки Nova Microptic+ Elegance графит 175х220 NElegB
Д2736;162;Коврик для мышки Nova Microptic+ MOBILITY белый 160x230 V-MOBILITY-02
Г3984;179;Мышь CBR CM150 USB голубая, 1200 Dpi, RTL
Г3983;237;Мышь CBR CM170 оптика, 1000dpi, офисн., USB
Д1664;2490;Электронная книга PRESTIGIO PER3464B(6, 4GB, 800*600 E-Ink,Audio/Image/Text,USB,Black)
Г4085;3840;Электронная книга PRESTIGIO PER5162W (6 800x600 TFT, Text/Audio/Image, micro USB
Д5143;430;Чехол  7 PC PET Универсальный иск. кожа черный PCP-TU1007
Д4544;700;Чехол  7 PortDesigns KOBE UNIVERSAL ORANGE PRT-201227
В6313;1500;Адаптер-З/у Energenie EG-MC-003 110-220В для ноутбуков и USB 150Вт 12-24В/6,5А  с переходниками
Г6956;957;Адаптер-З/у Energenie EG-MC-004  220В для ноутбуков, мобильных телефонов и USB устройств 65 вт.
Д0211;1290;Сумка 14-15.4 Dicota женская LadyAllure BLACK,черн,искусственная кожа, (420 х 330 х 115 мм) D-N1957
В2019;390;Сумка 14-15.4 DIGITEX Notebook Bag, Olive, Rucksack,15-17 inch,DCANROL-01-PB 6
Д4314;890;Подставка для ноутбука Cooler Master NotePal I100 (15, Plastic, Metal, 1x(140x140x15), 10pcs/box) R
Д7178;890;Подставка для ноутбука Cooler Master NotePal I100 Pink (15, Plastic, Metal, 1x(140x140x15), 10pcs/b
Д5657;20380;Ноутбук Acer 15.6 PB EasyNote ENTV11HC-33126G75Mnks i3-3120M/6Gb/750Gb/DVDRW/GT710M 2Gb/HD/W8S
Д7617;18190;Ноутбук Acer 15.6 PB EASYNOTE TE69CX-21174G50Mnsk Pent DC 2117U/4Gb/500Gb/DVDRW/GF720M 1Gb/WXGA/136
Д2201;4490;Планшет Archos ARNOVA 8B G3 8GB READY A8/RAM1Gb/ROM8Gb/8 800*600/WiFi/And4.0/black/capacitive mu
Д3009;29990;Планшет Asus EEE Pad TF600T T30L/2G/64G/10,1 IPS(1366x768) 10-finger MT/WiFi/BT/GPS/Cam/Windows RT
Д0305;544;Держатель KROMAX SATELLITE-91 универсальный на подголовник для 7-11 портативных эл.устройств
Д7479;390;Держатель Neoline Fixit-V автомобильный универсальный
Д6475;4190;Видеорегистратор Neoline Ringo 1920x1080 при 30 к/c, ЖК-экран 1.50, G-сенсор, аккумулятор, микрофон
Д5627;2090;Видеорегистратор Neoline Smart	 1280x720 при 30 к/с G-сенсор Угол обзора	110° (по диагонали) Особенн
Д0784;2380;Навигатор PRESTIGIO GeoVision 5050 GPS  5 480x272 4Gb 128Mb RAM Nav 5.1
Г4839;2990;Навигатор PRESTIGIO GeoVision 5135 Glonass Навител, карта России,5,480*272, MP3-плеер, просмотр фот
Б3743;210;Мышь Genius NetScroll 310 Optical, 800 dpi, 3 кнопки, PS/2, silver
Д0968;192;Мышь Logitech Optical SBF96 Wheel Black (800dpi, optical, PS/2, 3btn+Roll) (LOG-953688-1600)
Г6218;786;Мышь беспроводная CBR CM545 USB
Д0645;785;Мышь беспроводная CBR CM700 (радиоканал), 1600 dpi, USB, цвет: фиолетовый
Г3970;310;Клавиатура CBR  KB-108, USB 104 кл. + регул. громк., офисн
Г6211;291;Клавиатура CBR  KB-115D, USB
Г1288;986;Набор ASUS U3500 проводной водонепроницаемая клавиатура+мышь 1000dp USB/Black
Д2709;3030;Монитор 18.5 LCD BenQ GL955A Black (LED, LCD, 1366x768, 5 ms, 90°/65°, 200 cd/m, 50M:1)
Д0279;3360;Монитор 18.5 LCD LG E1942C-BN LED, 16:9, 1366 x 768, 5ms, 200 cd/m2 , 5M :1, 90°(H), 60°(V), black
Д5051;1940;Корпус Cooler Master Elite 330U Black/Black, w/o PSU, ATX CLM-RC-330U-KKN1-BK
В8510;1290;Блок питания для корпуса ATX 460w, P4  FSP
Б1801;1280;Блок питания для корпуса ATX 500w
Д2858;259;Считыватель карт памяти USB 2.0  Konoos UK-17, 5 разъемов для карт памяти
Г5036;199;Считыватель карт памяти USB 2.0  Konoos UK-18, 4 разъема для карт памяти (SD/microSD/MMC/MS/M2)
Д5567;750;Привод DVD+/-RW Pioneer DVR-TD11RS черный slim
Г5122;832;Привод DVD+/-RW Samsung 208BB/BEBE slim черный для ноутбука
Г9681;1300;Привод DVD+/-RW HP DVD550S ext slim Retail
Д2105;1230;Привод DVD+/-RW Lite-On eSAU108-113 (ext., slim, RTL) Black
Д6314;2590;Жесткий диск внешний 2,5 1000GB 3Q USB3.0  SATA 5400rpm 5X speed, цвет.в.ассорт
Г3151;2750;Жесткий диск внешний 2,5 1000Gb A-DATA ACH11-1TU3-CBK USB (черный)
Д2100;3690;Жесткий диск SAS Seagate 1000 GB ST1000NM0001 (7200rpm) 64Mb Constellation ES 6Gb/s
Г6346;140;Внутрeнний корпус AgeStar MR3-SATA(SW)-1F 1fan beige [SR3P(SW)-1F] 3.5, SATA, Дополнительно 3 встро
В6669;480;Внешний корпус AgeStar 3UB2A8 usb3.0 to 2.5hdd SATA  Aluminum
Д1246;75;Подлокотник Самба
Г7169;760;Стул для посетителей ИЗО (хром каркас Л-02 серый)
Г8103;429;Гарнитура Crown CMH-951 (Blue)
Г8104;429;Гарнитура Crown CMH-951 (Red)
Г4731;210;Наушники Oklick HP-S209
Д6993;450;Наушники Panasonic RP-HJE125E-R красный 1.1м
Д6627;11990;Смартфон Gigabyte GSmart Sierra S1 Dual SIM (5, 720*1280, Android 4.2, SDHC,MT6589T Quad Core 1.5Gh
Д5926;3490;Смартфон Huawei Ascend Y210 GSM,3G,Android, вес 120 г,62x117x12.4 мм, 3.5, 320x480, FM-радио, Bluet
Д5523;199;Колонки Konoos KNS-PU10-DBL 2.0 Usb  (синяя), 2х 2,5Вт ГОСТ
Д6863;199;Колонки Konoos KNS-PU10-R 2.0 Usb  (красная), 2х 2,0Вт ГОСТ
Г4979;690;Коврик для мышки Nova WINNER3 черный 8000dpi V-WINNER3-06
Д2738;130;Коврик для мышки PC PET BC01 special forces
Д0248;328;Мышь CBR CM205 прозрачный корпус с подсветкой, 1000dpi, USB
Д2418;529;Мышь CBR CM378, оптика, геймер, 800/1600/2800 dpi, 5 кн., USB, CM 378
Д5421;2480;Электронная книга PRESTIGIO PER5474BC 7 480x800, microSDHC, TXT, fb2, MP3, JPEG, Wi-Fi
Д7209;510;Чехол  7-8 Riva 3003 для планшетных компьютеров  черный
Д3799;760;Чехол  8.9 PortDesigns DETROIT II UNIVERSAL PRT-201176
Д0291;958;Адаптер-З/у Energenie EG-MC-005  220В для ноутбуков, мобильных телефонов и USB устройств 65вт, С авт
Г9132;2590;Аккумуляторная батарея Acer AS07B41 Aspire 5520/5720/7520 series, 11,1V, 11.1В, 5200 мАч,черный D-NB
Д3526;790;Сумка 14-16.4 Dicota Dee Messenger, черный (410 x 310 x 135 mm) D-N25868P
Д3421;460;Сумка 15 6 PortDesigns Liberty Case Black 840D PRT-202308
Д5870;915;Подставка для ноутбука Cooler Master NotePal I300 Black (17, Plastic, Metal, 1x(160x160x15, LED ,fa
Д4556;915;Подставка для ноутбука Cooler Master NotePal I300 White (17, Plastic, Metal, 1x(160x160x15, LED ,fa
Д6813;16990;Ноутбук Acer 15.6 PB EASYNOTE TE69CX-21174G50Mnsk Pent DC 2117U/4Gb/500Gb/DVDRW/UMA/WXGA/1366x768/W
Д6610;11690;Ноутбук Acer 15.6 PB EasyNote TE69HW-29552G32Mnsk Celeron 2955U/2Gb/320Gb/DVDRW/UMA/WXGA/1366x768/L
Д2465;27900;Планшет Asus Eee PAD TF700T+Mobile Docking 10.1(1920x1200)/nVidia Tegra 3 T33(1.6Ghz)/1024Mb/64Gb/n
Д3827;6590;Планшет ASUS ME172V Gray 7TN 1024X600 (WSVGA)/1GB/16GB/VIA WM8950(800MHz,Single-Core)/Camera/Wi-Fi/
Д4578;1980;Держатель для Apple iPad Mini Универсальный автомобильный
Д6181;470;Зарядное устройство Deppa 1A + microUSB cable черный (11202)
Д5628;3690;Видеорегистратор Neoline Twist  1920x1080 при 30 к/с, 1280x720 при 60 к/с G-сенсор) встроенный микро
Г6053;3350;Видеорегистратор Neoline X3000 две камеры,640x480, ЖК 2.70,G-сенсор,GPS,аккумулятор, угол обзора140
Д4427;3350;Навигатор PRESTIGIO GeoVision 5566 HD (5/800*480/4Gb/128Mb RAM/Atlas V/Navitel/ with Preinstalled m
Г9704;4390;Навигатор PRESTIGIO GeoVision 5800BTHDDVR (5,800*480,4GB,128MB RAM, Atlas V,Navitel 5.1,BT)
Д3682;409;Мышь беспроводная CBR S10 Blue, (радиоканал)2,4Ггц, 1600dpi, USB, S10  Blue
Д3683;409;Мышь беспроводная CBR S10 Orange, (радиоканал)2,4Ггц, 1600dpi, USB, S10 Orange
Г6210;526;Клавиатура CBR  KB-315M, USB, 104+14 доп. кл.
В9704;855;Клавиатура CBR  KB-355GLM, USB, Black, Ret,Multimedia
Г7144;1280;Набор ASUS W3000 Black KEYBOARD+MOUSE беспроводной 2.4GHz (90-XB2400KM00060)
Д2799;660;Набор Genius KB C220e - клавиатура: USB, 12 горяих клавиш, black и  оптическая мышь NetScroll Eye: U
Д6514;3090;Монитор 18.5 LCD Philips 193V5LSB2 (10/62) Glossy-Black TN LED 5ms 16:9 10M:1 200cd
Д2702;3690;Монитор 18.5 LCD Philips 197E3LSU/01 LED DVITN(W-LED)1366x7680,300mm5ms16,7m250cd/m2 2000000
Г9402;3190;Корпус Cooler Master Elite 334/334U Black/Black (4x5.25, 6+1x3.5, 2xUSB, 2xAudio, 1x(120x120),500W
В2049;1790;Блок питания для корпуса ATX 500W Cooler Master
Д5256;2300;Блок питания для корпуса ATX 500w CORSAIR
Д2859;199;Считыватель карт памяти USB 2.0  Konoos UK-24, 4 разъема для карт памяти
Д2728;917;Привод DVD+/-RW Samsung SN-208DB/BEBET slim черный для ноутбука
Д1748;1250;Привод DVD+/-RW Samsung SE-208AB/TSWS slim ext RTL белый
Д2913;1260;Привод DVD+/-RW Samsung SE-208DB/TSBS Black ext. USB3.0 Slim Super Multi
Д4197;2690;Жесткий диск внешний 2,5 1000Gb A-DATA AHV610-1TU3-CWHBL USB 3.0 Blue
Д7663;2650;Жесткий диск внешний 2,5 1000Gb A-Data AHV620-1TU3-CBK USB 3.0 черный
В1105;160;Внутрeнний корпус VPA-5015-0-E серебро для VP-5010 серии Совместим с ОС: Windows 98/2000/Me/XP/Vista
Д0614;199;Внутренний корпус AgeStar MR3-SATA (k)-3F 3fan beige
Д5584;480;Внешний корпус AgeStar 3UB2A8 usb3.0 to 2.5hdd SATA  Black
Д5585;360;Внешний корпус AgeStar 3UB2O1 usb3.0 to 2,5hdd SATA  Black
Д7098;3740;Накопитель 120 GB SSD Crucial M500 (SATA3, up to 500/130MBs, 2.5 MLC) <ct120m500ssd1></ct120m500ssd1>
Г4668;2450;Док-станция ZALMAN ZM-MH200 U3 для двух жестких дисков SATA HDD (2.5/3.5), Raid, USB 3.0
Д3471;263;Вентилятор S_1156/1155 3Q A6-H09DP3
90736;224;Вентилятор S_754/939 Titan K8ATB/SC медь 38db 3800 rpm
Г7940;760;Стул для посетителей ИЗО (хром каркас Л-03 черный)
Д7111;1030;Стул для посетителей ИЗО (хром каркас, кожзам Dollaro №122 сл кость)
Г8105;429;Гарнитура Crown CMH-951 (Silver)
Г6973;618;Гарнитура Crown CMH-999 (olive)
Д7003;450;Наушники Philips SHE3590WT/10 white
Д2910;400;Наушники Velton C1 brown-white без микрофона
Д7073;4990;Смартфон Philips W3568 черно-серый моноблок 3G 2Sim 4.0 And4.2 WiFi BT GPS
Д0328;4990;Смартфон PRESTIGIO CoolPad 4000 Duo(4,480x800,512Mb,Android 2.3,mSD,Wi-Fi,BT,3G) Black
Г7868;199;Колонки Konoos KNS-PU10-W 2.0 Usb  (белая), 2х 2,0Вт ГОСТ
Д5521;199;Колонки Konoos KNS-PU10-YELL 2.0 Usb  (желтая), 2х 2,5Вт ГОСТ
Д6334;149;Коврик для мышки PC PET HC01 notebook 3-in-1 black
Д6936;90;Коврик для мышки PC PET MP-TOM TURBO (Fish)
Д2419;658;Мышь CBR CM379, оптика, геймер, 800/1600/2800 dpi, 5 кн., USB, CM 379
Д1452;656;Мышь CBR CM399 USB уникальный дизайн Blue Black, эргон., 1000 dpi, отпика, 4 кнопки
Д4057;890;Чехол 10 1 PortDesigns CANCUN UNIVERSAL DROWN PRT-201195
Д3798;790;Чехол 10 1 PortDesigns DETROIT II UNIVERSAL  PRT-201175
Д6724;3440;Аккумуляторная батарея BT-189 для ноутбуков Asus EEE PC X101 (A31-X101, A32-X101)
Д3416;900;Сумка 15 6 PortDesigns LONDON CLAMSHELL PRT-160502
Г4735;928;Сумка 15 Crumpler The Mullet W MUL15W-001 Dull Black / Silver
Д6728;1350;Подставка для ноутбука Cooler Master NotePal Infinite EVO (17, 2x(80x80x21), fan speed control, 23d
Д7612;12990;Ноутбук Acer 15.6 PB EASYNOTE TE69HW-29552G32Mnsk Celeron 2955U/2Gb/320Gb/DVDRW/UMA/WXGA/1366x768/W
Д7611;18990;Ноутбук Acer 15.6 PB EASYNOTE TE69KB-65204G1TMnsk A6 5200/4Gb/1Tb/DVDRW/HD8400/WXGA/1366x768/Win 8
Д6533;6190;Планшет ASUS ME173X White 7 IPS 1280*800 (WXGA)/1GB/16GB/MediaTek MT8125 CPU 1.2Ghz  Quad-core/Micr
Д5133;237;Зарядное устройство Gembird MP3A-UC-CAR6 12V-5V 2-USB 2A,  черный
Д6883;2290;Видеорегистратор PRESTIGIO 505 (1920*1080/2.0) black
Д7722;2690;Видеорегистратор PRESTIGIO 519 (1920*1080p Car Video Recorder / 2.0 inch / Black) (Q5PCDVRR519)
Д2562;3490;Навигатор PRESTIGIO GeoVision 5900HD Навител, дисплей 5 дюйм., 800x480 пикс., USB, слот MicroSD, вст
Д3685;808;Мышь беспроводная CBR S7 Blue, лазер, (радиоканал)2,4Ггц, 1600dpi, глянец+софттач, mini, USB, S7  Bl
Д3686;808;Мышь беспроводная CBR S7 Green, лазер, (радиоканал) 2,4Ггц, 1600dpi, глянец+софттач, mini, USB, S7 G
В8901;888;Клавиатура CBR  KB-370GLM, USB, Illumination, Silver-Black, Ret,Multimedia KB370GLM
Д2998;1130;Клавиатура CBR  Picture Bounty
Д7215;550;Набор Genius KB-8000 черный USB Беспроводная Клавиатура + мышь 2.4Ghz Multimedia
Д1662;494;Набор Genius KM-110X - клавиатура: USB и мышь: оптическая, USB, 1200 dpi, black, color box   G-KB KM
Д6515;3590;Монитор 18.5 LCD Samsung S19C150N Glossy-Black TN LED 5ms 16:9 5M:1 200cd (RUS)
Д4203;4350;Монитор 19 LCD ASUS VE198S LED, 16:10, 1440 x 900, 5ms, 250 cd/m2 , 10 M:1, 160°(H), 160°(V), speak
Д2456;1850;Корпус Cooler Master Elite 335U CLM-RC-335U-KKN1-GP Black/Black (4x5.25, 6+1x3.5, 2xUSB, 2xAudio,
Д5154;1890;Корпус Cooler Master Elite 372 Black/Black (3x5.25, 5+1x3.5, 2xUSB, 2xAudio, w/o PSU down, ATX)  C
99372;1490;Блок питания для корпуса ATX 500w FSP, Gieftec, Acbel, Thermaltake
Д6734;2560;Блок питания для корпуса ATX 550w Cooler Master
Д5708;299;Считыватель карт памяти USB 2.0  Konoos UK-29,  3 USB порта + 4 разъема для карт памяти (SD/miniSD/M
Д6858;377;Считыватель карт памяти USB 2.0  Konoos UK-41,  4 порта USB грузовик,  блистер
Д4066;1250;Привод DVD+/-RW Samsung SE-208DB/TSBWS white ext. USB3.0 Slim Super Multi
Д2106;1250;Привод DVD+/-RW Samsung SE-208DB/TSLS голубой
Д7762;2650;Жесткий диск внешний 2,5 1000Gb A-Data AHV620-1TU3-CWH USB3.0 DashDrive HV620 White
Д0619;2790;Жесткий диск внешний 2,5 1000Gb A-DATA ANH13-1TU3-CSV (серебристый) USB 3.0
Д0615;199;Внутренний корпус AgeStar MR3-SATA (k)-3F 3fan black
Д5525;360;Внешний корпус AgeStar 3UB2O1 usb3.0 to 2,5hdd SATA  red
Г4269;360;Внешний корпус AgeStar 3UB2O1 usb3.0 to 2,5hdd SATA серебро
Д7297;7660;Накопитель 120 GB SSD OCZ SATA-III  D2CSTK251M21-0120
Д4199;3920;Накопитель 128 GB SSD ADATA SP600 2.5 SATAIII w/brackets ADA-ASP600S3-128GM-C
Д3460;200;Переходник 2,5-3,5 для SSD (OCZACSSDBRKT2)
Г9423;749;Переходник AgeStar FUBCA USB2.0 to all IDE +SATA devices
Д0195;229;Вентилятор S_1156/1155 3Q A6-H10DS3 95W, 2200rpm, 30.2dB, 3-pin
Д2109;229;Вентилятор S_1156/1155 3Q A6-L09DP4 82Вт / PWM /  общая высота 46,5мм/ 100-3200rpm/ 17,8-44,6dBA/ за
В3082;160;Вентилятор S_754/939/940/AM2 Titan DC-K8J825Z
Г5775;228;Вентилятор S_754/939/940/AM2 Titan DC-K8K925Z/N/CU35  (92 мм,2200 об/мин),радиатор:алюм+медь,25.1 дБ
Д4311;120;Вентилятор 120x120x25 Cooler Master NCR-12K1-GP, 26.5dBA, molex
97290;390;Процессор AMD (Socket754) Sempron A-XP-3000+  128кб OEM
В3503;1450;Процессор Intel (Socket775) Celeron E3400 (2.60GHz/800/1Mb) OEM
Д3436;780;Стул для посетителей ИЗО (хром каркас, кожзам черный)
Г0134;760;Стул для посетителей ИЗО (хром Л-12 светло-коричневый в крапинку)
Г8738;618;Гарнитура Crown CMH-999 (red)
Д7665;570;Гарнитура G-Cube GHV-107S with microphone silver
Д1310;400;Наушники Velton C1 white-blue без микрофон
Д1312;400;Наушники Velton C1 white-brown без микрофона
Д3547;7490;Смартфон PRESTIGIO MultiPhone 5000 DUO 5,480*800,4Gb,Andr4.0,SDHC,Wi-Fi,BT,3G,white
Д7530;3140;Смартфон PRESTIGIO MultiPhone PAP3350 DUO (Dual sim,3.5 HVGA 320x480 TFT,MT6572m Dual core Cortex A
А3489;490;Колонки MICROLAB B18 2.0 белые 4,8 Вт, 100-20кГц, 65 дБ, пластик, USB, Широкополосный диффузор
A0291;490;Колонки MICROLAB B18 2.0 черные 4,8 Вт 100-20кГц, 65 дБ, пластик, USB, Широкополосный диффузор
В5733;90;Коврик для мышки PC PET MP-TOM TURBO (Grey cat)   505001
Д7679;360;Коврик для мышки Steelseries QcK LE Runes of Magic 67225 рисунок 320x270x2 профессиональный игровой
Д3680;984;Мышь CBR CM855, оптика, геймер., 1000/1600/3200 dpi, 6 кн., принт, USB
Д2034;590;Мышь E-Blue Cobra Type.S EMS128BL Проводная, синяя, игровая, 600/800/1200/2400 DPI, 6кн, USB
Д3425;618;Чехол 10 1 PortDesigns PHOENIX II UNIVERSAL BLACK PRT-201180
Д3426;650;Чехол 10 1 PortDesigns PHOENIX II UNIVERSAL GREY PRT-201181
Д0546;3080;Аккумуляторная батарея D-NB-044 Samsung R428/R429/R430/R464/R465/R466/R467/R468/R469/R470/R480 (AA-P
Д3450;3180;Аккумуляторная батарея D-NB-345 Sony p/n VGP-BPS22 (с драйвером),11.1В,5200мАч,черный   BT-655P
Г4736;928;Сумка 15 Crumpler The Mullet W MUL15W-002 Chestnut / Dark Lime
